,image_path,steering
0,IMG2/0.jpg,-0.222933446671718
1,IMG2/1.jpg,0.0020142042826838402
2,IMG2/2.jpg,0.17828852319923272
3,IMG2/3.jpg,0.3651123994597139
4,IMG2/4.jpg,0.1934922077570857
5,IMG2/5.jpg,-0.2644619804282453
6,IMG2/6.jpg,0.030729390905878673
7,IMG2/7.jpg,0.2637303899879978
8,IMG2/8.jpg,-0.3086920637963769
9,IMG2/9.jpg,-0.1469106423431531
10,IMG2/10.jpg,-0.3441184024775617
11,IMG2/11.jpg,1.2213834391616023
12,IMG2/12.jpg,-0.1280616397683976
13,IMG2/13.jpg,0.3804890032447309
14,IMG2/14.jpg,0.3314436330265943
15,IMG2/15.jpg,0.4381580858126941
16,IMG2/16.jpg,-0.08512014839558726
17,IMG2/17.jpg,-0.17219266433183394
18,IMG2/18.jpg,0.28214874473529084
19,IMG2/19.jpg,0.26927287261463484
20,IMG2/20.jpg,0.24652362768564512
21,IMG2/21.jpg,0.8375487451988144
22,IMG2/22.jpg,-0.15892738757257363
23,IMG2/23.jpg,0.2219151238327411
24,IMG2/24.jpg,0.4249741027921964
25,IMG2/25.jpg,0.282510552453996
26,IMG2/26.jpg,-0.2857903262031728
27,IMG2/27.jpg,0.3301117416289223
28,IMG2/28.jpg,0.23679197746190572
29,IMG2/29.jpg,-0.16877757146350392
30,IMG2/30.jpg,-0.02691048868539489
31,IMG2/31.jpg,-0.08862422977572879
32,IMG2/32.jpg,0.08295137794633788
33,IMG2/33.jpg,0.14280317164962364
34,IMG2/34.jpg,-0.3393962808369889
35,IMG2/35.jpg,0.1876025959293647
36,IMG2/36.jpg,0.22453273321223097
37,IMG2/37.jpg,0.1922415093808106
38,IMG2/38.jpg,-0.06708090329486811
39,IMG2/39.jpg,-0.1040971131186442
40,IMG2/40.jpg,0.42569452732008184
41,IMG2/41.jpg,0.23531264014202222
42,IMG2/42.jpg,-0.2910299064110775
43,IMG2/43.jpg,0.12054713758401
44,IMG2/44.jpg,0.13948378401501374
45,IMG2/45.jpg,0.10862568695142574
46,IMG2/46.jpg,0.2398759387781803
47,IMG2/47.jpg,0.14853331463032846
48,IMG2/48.jpg,-0.1893790949600326
49,IMG2/49.jpg,-0.2407484180841435
50,IMG2/50.jpg,0.17354615105438828
51,IMG2/51.jpg,0.31020036703773973
52,IMG2/52.jpg,0.28229826791354773
53,IMG2/53.jpg,-0.1586233498628193
54,IMG2/54.jpg,-0.4124064176946589
55,IMG2/55.jpg,0.3115016586739406
56,IMG2/56.jpg,0.29980109383825526
57,IMG2/57.jpg,-0.30685847936248034
58,IMG2/58.jpg,-0.588845133263375
59,IMG2/59.jpg,0.2421216685005086
60,IMG2/60.jpg,0.537319958661219
61,IMG2/61.jpg,-0.13851743701812733
62,IMG2/62.jpg,-0.49541806815182443
63,IMG2/63.jpg,-0.3130128267712926
64,IMG2/64.jpg,0.4206294201991144
65,IMG2/65.jpg,-0.26674468526532896
66,IMG2/66.jpg,-0.2585593719092907
67,IMG2/67.jpg,-0.3541227845637824
68,IMG2/68.jpg,0.0245740480097707
69,IMG2/69.jpg,-0.15687657144787978
70,IMG2/70.jpg,-0.19303975654705469
71,IMG2/71.jpg,0.2187487430088152
72,IMG2/72.jpg,-0.24670251692515244
73,IMG2/73.jpg,0.09302113924398916
74,IMG2/74.jpg,0.34745557693326706
75,IMG2/75.jpg,-0.07123206349518722
76,IMG2/76.jpg,0.46879992983467944
77,IMG2/77.jpg,-0.11031993784242047
78,IMG2/78.jpg,0.09542402789620619
79,IMG2/79.jpg,-0.1100265936162517
80,IMG2/80.jpg,-0.12450982842203204
81,IMG2/81.jpg,0.1343349588911426
